sample_id,variant,rank,pos,token,attn
codecontests_java_140,clean,4,38,"{""",0.03032415732741356
codecontests_java_140,clean,5,149, below,0.02891463227570057
codecontests_java_140,base,1,135, the,0.13931679725646973
codecontests_java_140,base,2,237,\n\n,0.049047067761421204
codecontests_java_140,base,3,18, query,0.04612363874912262
codecontests_java_140,base,4,232,assistant,0.04604389891028404
codecontests_java_140,base,5,149, below,0.027811722829937935
mbpp_python_140,clean,1,18, query,0.07337989658117294
mbpp_python_140,clean,2,136, the,0.05354245379567146
mbpp_python_140,clean,3,235,\n\n,0.04441806674003601
mbpp_python_140,clean,4,230,assistant,0.0416080579161644
mbpp_python_140,clean,5,38,"{""",0.03470388427376747
mbpp_python_140,base,1,18, query,0.07916770130395889
mbpp_python_140,base,2,235,\n\n,0.04531574994325638
mbpp_python_140,base,3,230,assistant,0.042982637882232666
mbpp_python_140,base,4,38,"{""",0.037558868527412415
mbpp_python_140,base,5,136, the,0.03577364981174469
apps_python_141,clean,1,18, query,0.055930688977241516
apps_python_141,clean,2,289,\n\n,0.04489230737090111
apps_python_141,clean,3,152, below,0.04421605169773102
apps_python_141,clean,4,137, add,0.03765839338302612
apps_python_141,clean,5,284,assistant,0.034453414380550385
apps_python_141,base,1,18, query,0.05562281981110573
apps_python_141,base,2,152, below,0.048073768615722656
apps_python_141,base,3,289,\n\n,0.04495340958237648
apps_python_141,base,4,284,assistant,0.03403840586543083
apps_python_141,base,5,163," """"""\n",0.02827398106455803
codecontests_cpp_141,clean,1,135, the,0.1573154330253601
codecontests_cpp_141,clean,2,375,\n\n,0.05164245888590813
codecontests_cpp_141,clean,3,149, below,0.04877784848213196
codecontests_cpp_141,clean,4,370,assistant,0.039306215941905975
codecontests_cpp_141,clean,5,18, query,0.037599507719278336
codecontests_cpp_141,base,1,135, the,0.10943666845560074
codecontests_cpp_141,base,2,375,\n\n,0.05543600767850876
codecontests_cpp_141,base,3,149, below,0.051797956228256226
codecontests_cpp_141,base,4,370,assistant,0.043939437717199326
codecontests_cpp_141,base,5,18, query,0.0419476218521595
codecontests_java_141,clean,1,372,\n\n,0.06334823369979858
codecontests_java_141,clean,2,18, query,0.0586785152554512
codecontests_java_141,clean,3,151, below,0.04800715297460556
codecontests_java_141,clean,4,367,assistant,0.04502931237220764
codecontests_java_141,clean,5,137, the,0.03996313735842705
codecontests_java_141,base,1,372,\n\n,0.06698489934206009
codecontests_java_141,base,2,18, query,0.0621938481926918
codecontests_java_141,base,3,367,assistant,0.048214249312877655
codecontests_java_141,base,4,151, below,0.0456993393599987
codecontests_java_141,base,5,370,\n\n,0.030115818604826927
apps_python_142,clean,1,18, query,0.06296148896217346
apps_python_142,clean,2,220,\n\n,0.049363646656274796
apps_python_142,clean,3,215,assistant,0.04610157757997513
apps_python_142,clean,4,38,"{""",0.032285694032907486
apps_python_142,clean,5,137, the,0.030567433685064316
apps_python_142,base,1,18, query,0.05859949067234993
apps_python_142,base,2,220,\n\n,0.04943118244409561
apps_python_142,base,3,215,assistant,0.044224295765161514
apps_python_142,base,4,137, the,0.043582674115896225
apps_python_142,base,5,136, implement,0.037694018334150314
codecontests_cpp_142,clean,1,135, the,0.06813982129096985
codecontests_cpp_142,clean,2,18, query,0.060290057212114334
codecontests_cpp_142,clean,3,247,\n\n,0.049851346760988235
codecontests_cpp_142,clean,4,242,assistant,0.04891754686832428
codecontests_cpp_142,clean,5,149, below,0.04105792194604874
codecontests_cpp_142,base,1,18, query,0.0647600069642067
codecontests_cpp_142,base,2,247,\n\n,0.05258503556251526
codecontests_cpp_142,base,3,242,assistant,0.05128506198525429
codecontests_cpp_142,base,4,149, below,0.037956465035676956
codecontests_cpp_142,base,5,38,"{""",0.03527253866195679
codecontests_java_142,clean,1,18, query,0.05883995443582535
codecontests_java_142,clean,2,242,\n\n,0.057394709438085556
codecontests_java_142,clean,3,237,assistant,0.053619932383298874
codecontests_java_142,clean,4,149, below,0.03546769544482231
codecontests_java_142,clean,5,8, call,0.028528258204460144
codecontests_java_142,base,1,135, the,0.06231601536273956
codecontests_java_142,base,2,18, query,0.05470917746424675
codecontests_java_142,base,3,242,\n\n,0.05256133899092674
codecontests_java_142,base,4,237,assistant,0.050155818462371826
codecontests_java_142,base,5,149, below,0.03763387352228165
apps_python_143,clean,1,18, query,0.08176229894161224
apps_python_143,clean,2,214,\n\n,0.050725214183330536
apps_python_143,clean,3,136, the,0.049382273107767105
apps_python_143,clean,4,209,assistant,0.038171783089637756
apps_python_143,clean,5,150, below,0.0338163748383522
apps_python_143,base,1,18, query,0.08762742578983307
apps_python_143,base,2,214,\n\n,0.05254750698804855
apps_python_143,base,3,209,assistant,0.040910713374614716
apps_python_143,base,4,150, below,0.036212753504514694
apps_python_143,base,5,136, the,0.03560919314622879
codecontests_cpp_143,clean,1,18, query,0.05242903530597687
codecontests_cpp_143,clean,2,266,\n\n,0.049015890806913376
codecontests_cpp_143,clean,3,261,assistant,0.04808824136853218
codecontests_cpp_143,clean,4,137, the,0.03957677632570267
codecontests_cpp_143,clean,5,136, implement,0.03492201864719391
codecontests_cpp_143,base,1,136, implement,0.05332585424184799
codecontests_cpp_143,base,2,137, the,0.05253411829471588
codecontests_cpp_143,base,3,18, query,0.050882719457149506
codecontests_cpp_143,base,4,266,\n\n,0.04520823061466217
codecontests_cpp_143,base,5,261,assistant,0.044291649013757706
codecontests_java_143,clean,1,18, query,0.06228261440992355
codecontests_java_143,clean,2,260,\n\n,0.05342455208301544
codecontests_java_143,clean,3,255,assistant,0.04247795417904854
codecontests_java_143,clean,4,150, below,0.04067406430840492
codecontests_java_143,clean,5,136, the,0.031007608398795128
codecontests_java_143,base,1,136, the,0.09949074685573578
codecontests_java_143,base,2,18, query,0.053039927035570145
codecontests_java_143,base,3,150, below,0.047666944563388824
codecontests_java_143,base,4,260,\n\n,0.04690798372030258
codecontests_java_143,base,5,255,assistant,0.036811087280511856
apps_python_144,clean,1,18, query,0.07633133232593536
apps_python_144,clean,2,136, the,0.05278344079852104
apps_python_144,clean,3,213,\n\n,0.048992253839969635
apps_python_144,clean,4,208,assistant,0.04256165400147438
apps_python_144,clean,5,38,"{""",0.03467996418476105
apps_python_144,base,1,18, query,0.08395726978778839
apps_python_144,base,2,213,\n\n,0.05116293206810951
apps_python_144,base,3,208,assistant,0.04421992972493172
apps_python_144,base,4,38,"{""",0.037217263132333755
apps_python_144,base,5,136, the,0.037134800106287
codecontests_java_144,clean,1,224,\n\n,0.056964434683322906
codecontests_java_144,clean,2,18, query,0.05392466112971306
codecontests_java_144,clean,3,219,assistant,0.04102008417248726
codecontests_java_144,clean,4,137, the,0.03451380506157875
codecontests_java_144,clean,5,38,"{""",0.02788381464779377
codecontests_java_144,base,1,224,\n\n,0.058565057814121246
codecontests_java_144,base,2,18, query,0.05805468559265137
codecontests_java_144,base,3,219,assistant,0.04332101717591286
codecontests_java_144,base,4,38,"{""",0.030601687729358673
codecontests_java_144,base,5,151, below,0.025846214964985847
mbpp_python_144,clean,1,18, query,0.0625944435596466
mbpp_python_144,clean,2,220,\n\n,0.05225300416350365
mbpp_python_144,clean,3,215,assistant,0.04477401450276375
mbpp_python_144,clean,4,137, the,0.0350872278213501
mbpp_python_144,clean,5,38,"{""",0.029249202460050583
mbpp_python_144,base,1,18, query,0.0637589693069458
mbpp_python_144,base,2,220,\n\n,0.05230848491191864
mbpp_python_144,base,3,215,assistant,0.04432258382439613
mbpp_python_144,base,4,137, the,0.03734404221177101
mbpp_python_144,base,5,38,"{""",0.029531996697187424
codecontests_cpp_145,clean,1,136, the,0.06203553080558777
codecontests_cpp_145,clean,2,250,\n\n,0.05052604526281357
codecontests_cpp_145,clean,3,18, query,0.047599732875823975
codecontests_cpp_145,clean,4,245,assistant,0.04257703199982643
codecontests_cpp_145,clean,5,134,Write,0.03971468284726143
codecontests_cpp_145,base,1,18, query,0.052881792187690735
codecontests_cpp_145,base,2,250,\n\n,0.04998984560370445
codecontests_cpp_145,base,3,245,assistant,0.045016806572675705
codecontests_cpp_145,base,4,136, the,0.0427897684276104
codecontests_cpp_145,base,5,150, below,0.037616413086652756
codecontests_java_145,clean,1,18, query,0.0602106936275959
codecontests_java_145,clean,2,244,\n\n,0.05714377760887146
codecontests_java_145,clean,3,239,assistant,0.05330634489655495
codecontests_java_145,clean,4,149, below,0.035571061074733734
codecontests_java_145,clean,5,38,"{""",0.032321833074092865
codecontests_java_145,base,1,135, the,0.06623686850070953
codecontests_java_145,base,2,18, query,0.05604235455393791
codecontests_java_145,base,3,244,\n\n,0.05263933911919594
codecontests_java_145,base,4,239,assistant,0.049299027770757675
codecontests_java_145,base,5,149, below,0.039357855916023254
humaneval_python_145,clean,1,18, query,0.08401267975568771
humaneval_python_145,clean,2,202,assistant,0.04900670796632767
humaneval_python_145,clean,3,207,\n\n,0.04797052592039108
humaneval_python_145,clean,4,38,"{""",0.033743176609277725
humaneval_python_145,clean,5,8, call,0.030740410089492798
humaneval_python_145,base,1,18, query,0.08088169246912003
humaneval_python_145,base,2,202,assistant,0.04776653274893761
humaneval_python_145,base,3,207,\n\n,0.047076188027858734
humaneval_python_145,base,4,137, the,0.03933146968483925
humaneval_python_145,base,5,38,"{""",0.032401371747255325
apps_python_146,clean,1,18, query,0.0614088773727417
apps_python_146,clean,2,136, the,0.05708971992135048
apps_python_146,clean,3,222,\n\n,0.05143529176712036
apps_python_146,clean,4,217,assistant,0.03998328745365143
apps_python_146,clean,5,38,"{""",0.030216392129659653
apps_python_146,base,1,18, query,0.06756158918142319
apps_python_146,base,2,222,\n\n,0.05272325500845909
apps_python_146,base,3,217,assistant,0.04223048314452171
apps_python_146,base,4,136, the,0.038035716861486435
apps_python_146,base,5,38,"{""",0.032726045697927475
codecontests_java_146,clean,1,135, the,0.0787423700094223
codecontests_java_146,clean,2,18, query,0.05610032379627228
codecontests_java_146,clean,3,249,\n\n,0.05072806775569916
codecontests_java_146,clean,4,149, below,0.04385954886674881
codecontests_java_146,clean,5,244,assistant,0.040143903344869614
codecontests_java_146,base,1,135, the,0.14620988070964813
codecontests_java_146,base,2,18, query,0.05412820726633072
codecontests_java_146,base,3,249,\n\n,0.046579841524362564
codecontests_java_146,base,4,149, below,0.0379624217748642
codecontests_java_146,base,5,244,assistant,0.037384260445833206
codecontests_cpp_147,clean,1,18, query,0.059576909989118576
codecontests_cpp_147,clean,2,149, below,0.05695895478129387
codecontests_cpp_147,clean,3,273,\n\n,0.04517441615462303
codecontests_cpp_147,clean,4,268,assistant,0.04282672703266144
codecontests_cpp_147,clean,5,135, the,0.04047686234116554
codecontests_cpp_147,base,1,18, query,0.062289368361234665
codecontests_cpp_147,base,2,149, below,0.05149168148636818
codecontests_cpp_147,base,3,273,\n\n,0.04538719356060028
codecontests_cpp_147,base,4,268,assistant,0.044869717210531235
codecontests_cpp_147,base,5,134,Author,0.03389213979244232
codecontests_java_147,clean,1,269,\n\n,0.051965054124593735
codecontests_java_147,clean,2,18, query,0.049926094710826874
codecontests_java_147,clean,3,264,assistant,0.04862513020634651
codecontests_java_147,clean,4,150, below,0.03553067520260811
codecontests_java_147,clean,5,38,"{""",0.03172032907605171
codecontests_java_147,base,1,136, the,0.10364042967557907
codecontests_java_147,base,2,269,\n\n,0.046149250119924545
codecontests_java_147,base,3,18, query,0.042787328362464905
codecontests_java_147,base,4,150, below,0.04200875759124756
codecontests_java_147,base,5,264,assistant,0.041854556649923325
mbpp_python_147,clean,1,18, query,0.07171784341335297
mbpp_python_147,clean,2,218,\n\n,0.04987514019012451
mbpp_python_147,clean,3,213,assistant,0.047134269028902054
mbpp_python_147,clean,4,38,"{""",0.03180384635925293
mbpp_python_147,clean,5,8, call,0.03166697546839714
mbpp_python_147,base,1,18, query,0.0669081062078476
mbpp_python_147,base,2,218,\n\n,0.04755562171339989
mbpp_python_147,base,3,137, the,0.04582493007183075
mbpp_python_147,base,4,213,assistant,0.042309071868658066
mbpp_python_147,base,5,136, implement,0.0383431538939476
apps_python_148,clean,1,18, query,0.07569920271635056
apps_python_148,clean,2,136, the,0.05308397114276886
apps_python_148,clean,3,227,\n\n,0.05023344233632088
apps_python_148,clean,4,222,assistant,0.040079377591609955
apps_python_148,clean,5,38,"{""",0.029618462547659874
apps_python_148,base,1,18, query,0.08113181591033936
apps_python_148,base,2,227,\n\n,0.049897801131010056
apps_python_148,base,3,222,assistant,0.04200555384159088
apps_python_148,base,4,136, the,0.03614891692996025
apps_python_148,base,5,38,"{""",0.031505461782217026
codecontests_cpp_148,clean,1,135, the,0.1474272459745407
codecontests_cpp_148,clean,2,18, query,0.050447288900613785
codecontests_cpp_148,clean,3,247,\n\n,0.04394819214940071
codecontests_cpp_148,clean,4,242,assistant,0.039429787546396255
codecontests_cpp_148,clean,5,149, below,0.03510422632098198
codecontests_cpp_148,base,1,135, the,0.10893978923559189
codecontests_cpp_148,base,2,18, query,0.056323349475860596
codecontests_cpp_148,base,3,247,\n\n,0.046505894511938095
codecontests_cpp_148,base,4,242,assistant,0.04239412397146225
codecontests_cpp_148,base,5,149, below,0.03790464252233505
codecontests_java_148,clean,1,18, query,0.05781198665499687
codecontests_java_148,clean,2,242,\n\n,0.055282555520534515
codecontests_java_148,clean,3,237,assistant,0.048637282103300095
codecontests_java_148,clean,4,149, below,0.03546156734228134
codecontests_java_148,clean,5,38,"{""",0.0282908882945776
codecontests_java_148,base,1,135, the,0.13905705511569977
codecontests_java_148,base,2,18, query,0.049836233258247375
codecontests_java_148,base,3,242,\n\n,0.04601205512881279
codecontests_java_148,base,4,237,assistant,0.04276932030916214
codecontests_java_148,base,5,149, below,0.033181119710206985
humaneval_python_148,clean,1,18, query,0.07410484552383423
humaneval_python_148,clean,2,232,\n\n,0.05020375922322273
humaneval_python_148,clean,3,227,assistant,0.04654613882303238
humaneval_python_148,clean,4,151, below,0.03311849758028984
humaneval_python_148,clean,5,38,"{""",0.030229786410927773
humaneval_python_148,base,1,18, query,0.07665053009986877
humaneval_python_148,base,2,232,\n\n,0.050758469849824905
humaneval_python_148,base,3,227,assistant,0.045456402003765106
humaneval_python_148,base,4,151, below,0.032855357974767685
humaneval_python_148,base,5,38,"{""",0.03154992684721947
mbpp_python_148,clean,1,18, query,0.06417427957057953
