sample_id,head,variant,rank,pos,token,attn
codecontests_java_51,L20H5,corrupt,1,29,></,0.12486490607261658
codecontests_java_51,L20H5,corrupt,2,140,.java,0.09098619967699051
codecontests_java_51,L20H5,corrupt,3,230,}\n,0.09007200598716736
codecontests_java_51,L20H5,corrupt,4,238,</think>,0.08002450317144394
codecontests_java_51,L20H5,corrupt,5,137, body,0.07371688634157181
codecontests_cpp_52,L2H14,clean,1,135, the,0.05695340037345886
codecontests_cpp_52,L2H14,clean,2,219,assistant,0.05545196309685707
codecontests_cpp_52,L2H14,clean,3,224,\n\n,0.05242181941866875
codecontests_cpp_52,L2H14,clean,4,18, query,0.04834457486867905
codecontests_cpp_52,L2H14,clean,5,38,"{""",0.026088736951351166
codecontests_cpp_52,L2H14,corrupt,1,135, the,0.0874052569270134
codecontests_cpp_52,L2H14,corrupt,2,219,assistant,0.05133240669965744
codecontests_cpp_52,L2H14,corrupt,3,224,\n\n,0.04926642030477524
codecontests_cpp_52,L2H14,corrupt,4,18, query,0.0454794205725193
codecontests_cpp_52,L2H14,corrupt,5,134,Implement,0.030592739582061768
codecontests_cpp_52,L16H8,clean,1,220,\n,0.06672099232673645
codecontests_cpp_52,L16H8,clean,2,141, based,0.056524958461523056
codecontests_cpp_52,L16H8,clean,3,215,}\n,0.037571024149656296
codecontests_cpp_52,L16H8,clean,4,93, call,0.0375201441347599
codecontests_cpp_52,L16H8,clean,5,136, function,0.02894403599202633
codecontests_cpp_52,L16H8,corrupt,1,220,\n,0.07446084171533585
codecontests_cpp_52,L16H8,corrupt,2,207, //,0.0487726628780365
codecontests_cpp_52,L16H8,corrupt,3,215,}\n,0.04741453751921654
codecontests_cpp_52,L16H8,corrupt,4,93, call,0.035915374755859375
codecontests_cpp_52,L16H8,corrupt,5,0,<|im_start|>,0.03476117551326752
codecontests_cpp_52,L17H2,clean,1,0,<|im_start|>,0.19757670164108276
codecontests_cpp_52,L17H2,clean,2,224,\n\n,0.07050688564777374
codecontests_cpp_52,L17H2,clean,3,222,\n\n,0.04824259877204895
codecontests_cpp_52,L17H2,clean,4,130,\n,0.03434458374977112
codecontests_cpp_52,L17H2,clean,5,19,.\n\n,0.02964024804532528
codecontests_cpp_52,L17H2,corrupt,1,0,<|im_start|>,0.21234554052352905
codecontests_cpp_52,L17H2,corrupt,2,224,\n\n,0.08201200515031815
codecontests_cpp_52,L17H2,corrupt,3,222,\n\n,0.056066278368234634
codecontests_cpp_52,L17H2,corrupt,4,19,.\n\n,0.03342389687895775
codecontests_cpp_52,L17H2,corrupt,5,130,\n,0.0260196253657341
codecontests_cpp_52,L17H8,clean,1,0,<|im_start|>,0.22199900448322296
codecontests_cpp_52,L17H8,clean,2,146, and,0.03894102945923805
codecontests_cpp_52,L17H8,clean,3,224,\n\n,0.03241550549864769
codecontests_cpp_52,L17H8,clean,4,220,\n,0.025726718828082085
codecontests_cpp_52,L17H8,clean,5,89,>\n\n,0.019349759444594383
codecontests_cpp_52,L17H8,corrupt,1,0,<|im_start|>,0.23084476590156555
codecontests_cpp_52,L17H8,corrupt,2,146, and,0.036999888718128204
codecontests_cpp_52,L17H8,corrupt,3,224,\n\n,0.03465322405099869
codecontests_cpp_52,L17H8,corrupt,4,220,\n,0.03201453387737274
codecontests_cpp_52,L17H8,corrupt,5,89,>\n\n,0.021102679893374443
codecontests_cpp_52,L20H5,clean,1,29,></,0.1728176772594452
codecontests_cpp_52,L20H5,clean,2,140,.cpp,0.10597573220729828
codecontests_cpp_52,L20H5,clean,3,27, <,0.07167531549930573
codecontests_cpp_52,L20H5,clean,4,223,</think>,0.056129928678274155
codecontests_cpp_52,L20H5,clean,5,109, tags,0.04285021498799324
codecontests_cpp_52,L20H5,corrupt,1,29,></,0.14199893176555634
codecontests_cpp_52,L20H5,corrupt,2,140,.cpp,0.1160617247223854
codecontests_cpp_52,L20H5,corrupt,3,137, body,0.09543336182832718
codecontests_cpp_52,L20H5,corrupt,4,223,</think>,0.06314567476511002
codecontests_cpp_52,L20H5,corrupt,5,27, <,0.062287215143442154
codecontests_java_52,L2H14,clean,1,219,\n\n,0.05672937631607056
codecontests_java_52,L2H14,clean,2,214,assistant,0.05484861135482788
codecontests_java_52,L2H14,clean,3,18, query,0.0472424142062664
codecontests_java_52,L2H14,clean,4,149, below,0.03023434802889824
codecontests_java_52,L2H14,clean,5,135, the,0.02922426350414753
codecontests_java_52,L2H14,corrupt,1,135, the,0.18551427125930786
codecontests_java_52,L2H14,corrupt,2,219,\n\n,0.04591892287135124
codecontests_java_52,L2H14,corrupt,3,214,assistant,0.04464703053236008
codecontests_java_52,L2H14,corrupt,4,18, query,0.037629980593919754
codecontests_java_52,L2H14,corrupt,5,134,Craft,0.028424788266420364
codecontests_java_52,L16H8,clean,1,141, based,0.0612519271671772
codecontests_java_52,L16H8,clean,2,136, function,0.05303380265831947
codecontests_java_52,L16H8,clean,3,144, function,0.04183592647314072
codecontests_java_52,L16H8,clean,4,215,\n,0.03946290165185928
codecontests_java_52,L16H8,clean,5,200, {\n,0.03911697864532471
codecontests_java_52,L16H8,corrupt,1,136, function,0.06293331831693649
codecontests_java_52,L16H8,corrupt,2,200, {\n,0.05465051904320717
codecontests_java_52,L16H8,corrupt,3,215,\n,0.04918905720114708
codecontests_java_52,L16H8,corrupt,4,210,}\n,0.04047740623354912
codecontests_java_52,L16H8,corrupt,5,144, function,0.038137227296829224
codecontests_java_52,L17H2,clean,1,0,<|im_start|>,0.17041948437690735
codecontests_java_52,L17H2,clean,2,219,\n\n,0.049233075231313705
codecontests_java_52,L17H2,clean,3,217,\n\n,0.04620315879583359
codecontests_java_52,L17H2,clean,4,88,tools,0.037342023104429245
codecontests_java_52,L17H2,clean,5,130,\n,0.03305891156196594
codecontests_java_52,L17H2,corrupt,1,0,<|im_start|>,0.15879322588443756
codecontests_java_52,L17H2,corrupt,2,211,<|im_end|>,0.04607364162802696
codecontests_java_52,L17H2,corrupt,3,88,tools,0.045867327600717545
codecontests_java_52,L17H2,corrupt,4,200, {\n,0.0350494422018528
codecontests_java_52,L17H2,corrupt,5,19,.\n\n,0.03211912885308266
codecontests_java_52,L17H8,clean,1,0,<|im_start|>,0.1805628538131714
codecontests_java_52,L17H8,clean,2,146, and,0.045022185891866684
codecontests_java_52,L17H8,clean,3,215,\n,0.036524176597595215
codecontests_java_52,L17H8,clean,4,150,:\n,0.035122983157634735
codecontests_java_52,L17H8,clean,5,219,\n\n,0.026538170874118805
codecontests_java_52,L17H8,corrupt,1,0,<|im_start|>,0.21002201735973358
codecontests_java_52,L17H8,corrupt,2,215,\n,0.04306580126285553
codecontests_java_52,L17H8,corrupt,3,146, and,0.03963350132107735
codecontests_java_52,L17H8,corrupt,4,151,/*\n,0.03295448049902916
codecontests_java_52,L17H8,corrupt,5,150,:\n,0.02973877638578415
codecontests_java_52,L20H5,clean,1,29,></,0.2659400999546051
codecontests_java_52,L20H5,clean,2,218,</think>,0.09169790148735046
codecontests_java_52,L20H5,clean,3,27, <,0.051489491015672684
codecontests_java_52,L20H5,clean,4,0,<|im_start|>,0.0465984009206295
codecontests_java_52,L20H5,clean,5,148,string,0.03737860918045044
codecontests_java_52,L20H5,corrupt,1,218,</think>,0.1455451250076294
codecontests_java_52,L20H5,corrupt,2,29,></,0.1435169130563736
codecontests_java_52,L20H5,corrupt,3,0,<|im_start|>,0.08495962619781494
codecontests_java_52,L20H5,corrupt,4,137, body,0.07378485053777695
codecontests_java_52,L20H5,corrupt,5,140,.java,0.04997677728533745
apps_python_53,L2H14,clean,1,18, query,0.0687580555677414
apps_python_53,L2H14,clean,2,218,\n\n,0.052745480090379715
apps_python_53,L2H14,clean,3,213,assistant,0.04349362105131149
apps_python_53,L2H14,clean,4,38,"{""",0.03092658333480358
apps_python_53,L2H14,clean,5,8, call,0.029769213870167732
apps_python_53,L2H14,corrupt,1,18, query,0.07135713845491409
apps_python_53,L2H14,corrupt,2,218,\n\n,0.05205337703227997
apps_python_53,L2H14,corrupt,3,213,assistant,0.04486624523997307
apps_python_53,L2H14,corrupt,4,38,"{""",0.032323651015758514
apps_python_53,L2H14,corrupt,5,8, call,0.030145840719342232
apps_python_53,L16H8,clean,1,141, based,0.09285841882228851
apps_python_53,L16H8,clean,2,136, function,0.07076285034418106
apps_python_53,L16H8,clean,3,214,\n,0.06881146878004074
apps_python_53,L16H8,clean,4,150,:\n,0.045803189277648926
apps_python_53,L16H8,clean,5,209,\n,0.043971601873636246
apps_python_53,L16H8,corrupt,1,136, function,0.0971413180232048
apps_python_53,L16H8,corrupt,2,214,\n,0.08495082706212997
apps_python_53,L16H8,corrupt,3,209,\n,0.07550841569900513
apps_python_53,L16H8,corrupt,4,141, based,0.07075024396181107
apps_python_53,L16H8,corrupt,5,211,\n,0.06755427271127701
apps_python_53,L17H2,clean,1,0,<|im_start|>,0.10860785096883774
apps_python_53,L17H2,clean,2,216,\n\n,0.07611950486898422
apps_python_53,L17H2,clean,3,218,\n\n,0.06952930986881256
apps_python_53,L17H2,clean,4,214,\n,0.04979899525642395
apps_python_53,L17H2,clean,5,130,\n,0.03782413527369499
apps_python_53,L17H2,corrupt,1,0,<|im_start|>,0.18024787306785583
apps_python_53,L17H2,corrupt,2,218,\n\n,0.09347302466630936
apps_python_53,L17H2,corrupt,3,216,\n\n,0.08754772692918777
apps_python_53,L17H2,corrupt,4,214,\n,0.03883166238665581
apps_python_53,L17H2,corrupt,5,19,.\n\n,0.035320162773132324
apps_python_53,L17H8,clean,1,0,<|im_start|>,0.17141985893249512
apps_python_53,L17H8,clean,2,214,\n,0.049182355403900146
apps_python_53,L17H8,clean,3,218,\n\n,0.027303867042064667
apps_python_53,L17H8,clean,4,130,\n,0.025839319452643394
apps_python_53,L17H8,clean,5,85,}},0.02256588824093342
apps_python_53,L17H8,corrupt,1,0,<|im_start|>,0.36447298526763916
apps_python_53,L17H8,corrupt,2,214,\n,0.0371164046227932
apps_python_53,L17H8,corrupt,3,218,\n\n,0.021826019510626793
apps_python_53,L17H8,corrupt,4,213,assistant,0.020082905888557434
apps_python_53,L17H8,corrupt,5,47,write,0.017583435401320457
apps_python_53,L20H5,clean,1,29,></,0.22448641061782837
apps_python_53,L20H5,clean,2,140,.py,0.10985393822193146
apps_python_53,L20H5,clean,3,217,</think>,0.08133476972579956
apps_python_53,L20H5,clean,4,27, <,0.0754104033112526
apps_python_53,L20H5,clean,5,148,string,0.04656248167157173
apps_python_53,L20H5,corrupt,1,140,.py,0.16012512147426605
apps_python_53,L20H5,corrupt,2,29,></,0.10442609339952469
apps_python_53,L20H5,corrupt,3,217,</think>,0.09479602426290512
apps_python_53,L20H5,corrupt,4,137, body,0.08419392257928848
apps_python_53,L20H5,corrupt,5,148,string,0.07646893709897995
codecontests_cpp_53,L2H14,clean,1,135, the,0.1386949121952057
codecontests_cpp_53,L2H14,clean,2,18, query,0.05457112565636635
codecontests_cpp_53,L2H14,clean,3,228,\n\n,0.04801736772060394
codecontests_cpp_53,L2H14,clean,4,223,assistant,0.043875399976968765
codecontests_cpp_53,L2H14,clean,5,149, below,0.037168238312006
codecontests_cpp_53,L2H14,corrupt,1,135, the,0.09802605956792831
codecontests_cpp_53,L2H14,corrupt,2,18, query,0.06026759743690491
codecontests_cpp_53,L2H14,corrupt,3,228,\n\n,0.04856947436928749
codecontests_cpp_53,L2H14,corrupt,4,223,assistant,0.04446779191493988
codecontests_cpp_53,L2H14,corrupt,5,149, below,0.04048560559749603
codecontests_cpp_53,L16H8,clean,1,224,\n,0.06412223726511002
codecontests_cpp_53,L16H8,clean,2,136, function,0.05765959993004799
codecontests_cpp_53,L16H8,clean,3,141, based,0.05092102289199829
codecontests_cpp_53,L16H8,clean,4,93, call,0.0388888418674469
codecontests_cpp_53,L16H8,clean,5,86,}\n,0.036612629890441895
codecontests_cpp_53,L16H8,corrupt,1,224,\n,0.07118590921163559
codecontests_cpp_53,L16H8,corrupt,2,136, function,0.05410469323396683
codecontests_cpp_53,L16H8,corrupt,3,137, body,0.04698420315980911
codecontests_cpp_53,L16H8,corrupt,4,150,:\n,0.04260989651083946
codecontests_cpp_53,L16H8,corrupt,5,141, based,0.04191490262746811
codecontests_cpp_53,L17H2,clean,1,0,<|im_start|>,0.16963618993759155
codecontests_cpp_53,L17H2,clean,2,228,\n\n,0.058435868471860886
codecontests_cpp_53,L17H2,clean,3,226,\n\n,0.04666806384921074
codecontests_cpp_53,L17H2,clean,4,88,tools,0.03264216333627701
codecontests_cpp_53,L17H2,clean,5,220,<|im_end|>,0.03225485607981682
codecontests_cpp_53,L17H2,corrupt,1,0,<|im_start|>,0.20278407633304596
codecontests_cpp_53,L17H2,corrupt,2,228,\n\n,0.055842526257038116
codecontests_cpp_53,L17H2,corrupt,3,226,\n\n,0.05502617731690407
codecontests_cpp_53,L17H2,corrupt,4,220,<|im_end|>,0.03651754930615425
codecontests_cpp_53,L17H2,corrupt,5,19,.\n\n,0.031893059611320496
codecontests_cpp_53,L17H8,clean,1,0,<|im_start|>,0.19436584413051605
codecontests_cpp_53,L17H8,clean,2,224,\n,0.059658151119947433
codecontests_cpp_53,L17H8,clean,3,146, and,0.03819509223103523
codecontests_cpp_53,L17H8,clean,4,228,\n\n,0.027315471321344376
codecontests_cpp_53,L17H8,clean,5,150,:\n,0.02518334798514843
codecontests_cpp_53,L17H8,corrupt,1,0,<|im_start|>,0.23693682253360748
codecontests_cpp_53,L17H8,corrupt,2,224,\n,0.051952797919511795
codecontests_cpp_53,L17H8,corrupt,3,146, and,0.04483760893344879
codecontests_cpp_53,L17H8,corrupt,4,228,\n\n,0.030630702152848244
codecontests_cpp_53,L17H8,corrupt,5,35,<,0.02336835116147995
codecontests_cpp_53,L20H5,clean,1,29,></,0.18693697452545166
codecontests_cpp_53,L20H5,clean,2,140,.cpp,0.07560525089502335
codecontests_cpp_53,L20H5,clean,3,227,</think>,0.06271913647651672
codecontests_cpp_53,L20H5,clean,4,27, <,0.05887856334447861
codecontests_cpp_53,L20H5,clean,5,109, tags,0.05363322049379349
codecontests_cpp_53,L20H5,corrupt,1,29,></,0.14180335402488708
codecontests_cpp_53,L20H5,corrupt,2,137, body,0.10326463729143143
codecontests_cpp_53,L20H5,corrupt,3,140,.cpp,0.08977110683917999
codecontests_cpp_53,L20H5,corrupt,4,227,</think>,0.05787535756826401
codecontests_cpp_53,L20H5,corrupt,5,0,<|im_start|>,0.04074137657880783
codecontests_java_53,L2H14,clean,1,18, query,0.05945202708244324
codecontests_java_53,L2H14,clean,2,223,\n\n,0.05879038944840431
codecontests_java_53,L2H14,clean,3,218,assistant,0.05193149670958519
codecontests_java_53,L2H14,clean,4,149, below,0.028960295021533966
codecontests_java_53,L2H14,clean,5,135, the,0.028871404007077217
codecontests_java_53,L2H14,corrupt,1,135, the,0.13120613992214203
codecontests_java_53,L2H14,corrupt,2,18, query,0.05093052610754967
codecontests_java_53,L2H14,corrupt,3,223,\n\n,0.04904185235500336
codecontests_java_53,L2H14,corrupt,4,218,assistant,0.047508545219898224
codecontests_java_53,L2H14,corrupt,5,149, below,0.026908181607723236
codecontests_java_53,L16H8,clean,1,141, based,0.06985022127628326
codecontests_java_53,L16H8,clean,2,136, function,0.0587877593934536
codecontests_java_53,L16H8,clean,3,150,:\n,0.04251467436552048
codecontests_java_53,L16H8,clean,4,219,\n,0.040606267750263214
codecontests_java_53,L16H8,clean,5,146, and,0.038340047001838684
codecontests_java_53,L16H8,corrupt,1,219,\n,0.07166457921266556
codecontests_java_53,L16H8,corrupt,2,136, function,0.05245503410696983
codecontests_java_53,L16H8,corrupt,3,141, based,0.04431481659412384
codecontests_java_53,L16H8,corrupt,4,137, body,0.03932655230164528
codecontests_java_53,L16H8,corrupt,5,144, function,0.0376356840133667
codecontests_java_53,L17H2,clean,1,0,<|im_start|>,0.15764228999614716
codecontests_java_53,L17H2,clean,2,221,\n\n,0.042936477810144424
codecontests_java_53,L17H2,clean,3,88,tools,0.040743228048086166
codecontests_java_53,L17H2,clean,4,215,<|im_end|>,0.03503841906785965
codecontests_java_53,L17H2,clean,5,19,.\n\n,0.033306021243333817
codecontests_java_53,L17H2,corrupt,1,0,<|im_start|>,0.19060087203979492
codecontests_java_53,L17H2,corrupt,2,215,<|im_end|>,0.050606172531843185
codecontests_java_53,L17H2,corrupt,3,88,tools,0.04124081879854202
codecontests_java_53,L17H2,corrupt,4,221,\n\n,0.03792215883731842
codecontests_java_53,L17H2,corrupt,5,146, and,0.03469335660338402
codecontests_java_53,L17H8,clean,1,0,<|im_start|>,0.2147461175918579
codecontests_java_53,L17H8,clean,2,146, and,0.042739611119031906
codecontests_java_53,L17H8,clean,3,150,:\n,0.03515329211950302
codecontests_java_53,L17H8,clean,4,219,\n,0.026952864602208138
codecontests_java_53,L17H8,clean,5,223,\n\n,0.026412395760416985
codecontests_java_53,L17H8,corrupt,1,0,<|im_start|>,0.26132071018218994
codecontests_java_53,L17H8,corrupt,2,146, and,0.03875609114766121
codecontests_java_53,L17H8,corrupt,3,219,\n,0.034733083099126816
codecontests_java_53,L17H8,corrupt,4,150,:\n,0.02751052752137184
codecontests_java_53,L17H8,corrupt,5,151,/*\n,0.020903712138533592
codecontests_java_53,L20H5,clean,1,29,></,0.20999838411808014
codecontests_java_53,L20H5,clean,2,27, <,0.08619541674852371
codecontests_java_53,L20H5,clean,3,109, tags,0.060009103268384933
codecontests_java_53,L20H5,clean,4,214,}\n,0.055766914039850235
codecontests_java_53,L20H5,clean,5,222,</think>,0.054221462458372116
codecontests_java_53,L20H5,corrupt,1,29,></,0.13327467441558838
codecontests_java_53,L20H5,corrupt,2,222,</think>,0.10292590409517288
codecontests_java_53,L20H5,corrupt,3,137, body,0.10074511170387268
codecontests_java_53,L20H5,corrupt,4,27, <,0.06570280343294144
codecontests_java_53,L20H5,corrupt,5,0,<|im_start|>,0.05261420086026192
apps_python_54,L2H14,clean,1,18, query,0.07786091417074203
apps_python_54,L2H14,clean,2,135, the,0.05235801264643669
apps_python_54,L2H14,clean,3,227,\n\n,0.04715368151664734
apps_python_54,L2H14,clean,4,149, below,0.042918767780065536
apps_python_54,L2H14,clean,5,222,assistant,0.03454482555389404
apps_python_54,L2H14,corrupt,1,18, query,0.08352101594209671
apps_python_54,L2H14,corrupt,2,227,\n\n,0.04861696437001228
apps_python_54,L2H14,corrupt,3,149, below,0.039603132754564285
apps_python_54,L2H14,corrupt,4,222,assistant,0.03758605197072029
apps_python_54,L2H14,corrupt,5,38,"{""",0.03488101810216904
apps_python_54,L16H8,clean,1,218,\n,0.06538547575473785
apps_python_54,L16H8,clean,2,223,\n,0.06251096725463867
apps_python_54,L16H8,clean,3,136, function,0.04290460795164108
apps_python_54,L16H8,clean,4,54,"."",""",0.041829027235507965
apps_python_54,L16H8,clean,5,141, based,0.04134458303451538
apps_python_54,L16H8,corrupt,1,136, function,0.10143916308879852
apps_python_54,L16H8,corrupt,2,223,\n,0.08645214140415192
apps_python_54,L16H8,corrupt,3,218,\n,0.06381065398454666
apps_python_54,L16H8,corrupt,4,220,\n,0.050455473363399506
apps_python_54,L16H8,corrupt,5,0,<|im_start|>,0.03677191957831383
apps_python_54,L17H2,clean,1,0,<|im_start|>,0.09927625209093094
apps_python_54,L17H2,clean,2,227,\n\n,0.054300256073474884
apps_python_54,L17H2,clean,3,130,\n,0.050940562039613724
apps_python_54,L17H2,clean,4,223,\n,0.04727425426244736
apps_python_54,L17H2,clean,5,225,\n\n,0.04336491972208023
apps_python_54,L17H2,corrupt,1,0,<|im_start|>,0.1724906712770462
apps_python_54,L17H2,corrupt,2,227,\n\n,0.07102230936288834
apps_python_54,L17H2,corrupt,3,225,\n\n,0.05192239210009575
apps_python_54,L17H2,corrupt,4,223,\n,0.03942118212580681
apps_python_54,L17H2,corrupt,5,130,\n,0.032046351581811905
apps_python_54,L17H8,clean,1,0,<|im_start|>,0.1713302880525589
apps_python_54,L17H8,clean,2,223,\n,0.053460560739040375
apps_python_54,L17H8,clean,3,227,\n\n,0.042925767600536346
apps_python_54,L17H8,clean,4,146, and,0.029258346185088158
apps_python_54,L17H8,clean,5,130,\n,0.026254288852214813
